TS,RxID,RSSI,SNR
441526,859,-128.5,-12
442040,860,-128.5,-12
442554,861,-128.5,-12
443068,862,-129.6,-13
443582,863,-127.5,-12
444096,864,-127.5,-13
444610,865,-127.5,-12
445124,866,-128.5,-12
445638,867,-128.5,-13
446152,868,-127.5,-12
446666,869,-128.5,-12
447180,870,-127.5,-12
447694,871,-128.5,-12
448208,872,-127.5,-13
448722,873,-128.5,-12
449236,874,-127.5,-12
449750,875,-128.5,-12
450264,876,-127.5,-12
450778,877,-128.5,-12
451292,878,-128.5,-12
451806,879,-127.5,-12
452320,880,-128.5,-12
452834,881,-128.5,-13
453348,882,-127.5,-12
453862,883,-128.5,-12
454376,884,-128.5,-12
454890,885,-128.5,-12
455404,886,-128.5,-12
455918,887,-129.6,-13
456432,888,-127.5,-12
456946,889,-128.5,-12
457460,890,-128.5,-12
457974,891,-127.5,-12
458488,892,-127.5,-12
459002,893,-127.5,-12
459516,894,-127.5,-12
460030,895,-128.5,-13
460544,896,-127.5,-12
461058,897,-127.5,-11
461572,898,-127.5,-12
462086,899,-127.5,-12
462600,900,-127.5,-12
463114,901,-128.5,-12
463628,902,-127.5,-12
464142,903,-128.5,-12
464656,904,-127.5,-12
465170,905,-128.5,-12
465684,906,-127.5,-12
466198,907,-128.5,-12
466712,908,-128.5,-13
467226,909,-127.5,-12
467740,910,-127.5,-12
468254,911,-127.5,-12
468768,912,-128.5,-12
469282,913,-127.5,-12
469796,914,-127.5,-12
470310,915,-128.5,-12
470824,916,-127.5,-12
471338,917,-127.5,-12
471852,918,-128.5,-12
472366,919,-127.5,-12
472880,920,-127.5,-12
473394,921,-127.5,-12
473908,922,-127.5,-12
474422,923,-128.5,-12
474936,924,-127.5,-12
475450,925,-127.5,-12
475964,926,-127.5,-12
476478,927,-127.5,-12
476992,928,-127.5,-12
477506,929,-129.6,-13
478020,930,-127.5,-12
478534,931,-127.5,-12
479048,932,-127.5,-12
479562,933,-128.5,-13
480076,934,-127.5,-12
480590,935,-127.5,-12
481104,936,-127.5,-12
481618,937,-128.5,-13
482132,938,-128.5,-13
482646,939,-127.5,-12
483160,940,-128.5,-13
483674,941,-128.5,-13
484188,942,-128.5,-13
484702,943,-128.5,-12
485216,944,-127.5,-12
485730,945,-127.5,-12
486244,946,-127.5,-12
486758,947,-128.5,-12
487272,948,-127.5,-12
487786,949,-127.5,-12
488300,950,-128.5,-12
488814,951,-128.5,-12
489328,952,-127.5,-12
489842,953,-127.5,-12
490356,954,-127.5,-12
490870,955,-127.5,-12
491384,956,-127.5,-12
491898,957,-127.5,-12
492412,958,-127.5,-12
492926,959,-127.5,-12
493440,960,-127.5,-12
493954,961,-128.5,-12
494468,962,-127.5,-12
494982,963,-127.5,-12
495496,964,-128.5,-12
496010,965,-127.5,-12
496524,966,-127.5,-12
497038,967,-127.5,-12
497552,968,-127.5,-12
498066,969,-127.5,-12
498580,970,-128.5,-12
499094,971,-127.5,-12
499608,972,-127.5,-12
500122,973,-127.5,-12
500636,974,-127.5,-12
501150,975,-127.5,-12
501664,976,-127.5,-12
502178,977,-127.5,-12
502692,978,-127.5,-12
503206,979,-126.5,-12
503720,980,-127.5,-12
504234,981,-127.5,-12
504748,982,-127.5,-12
505262,983,-127.5,-13
505776,984,-127.5,-13
506290,985,-126.5,-11
506804,986,-127.5,-12
507318,987,-128.5,-12
507832,988,-128.5,-12
508346,989,-128.5,-13
508860,990,-128.5,-12
509374,991,-127.5,-12
509888,992,-127.5,-12
510402,993,-127.5,-12
510916,994,-127.5,-12
511430,995,-127.5,-12
511944,996,-128.5,-12
512458,997,-127.5,-12
512972,998,-127.5,-12
513486,999,-128.5,-12
514000,1000,-127.5,-11
514514,1001,-127.5,-12
515028,1002,-127.5,-12
515542,1003,-127.5,-12
516056,1004,-128.5,-12
516570,1005,-127.5,-12
517084,1006,-128.5,-12
517598,1007,-127.5,-12
518112,1008,-128.5,-12
518626,1009,-127.5,-12
519140,1010,-127.5,-12
519654,1011,-127.5,-12
520168,1012,-127.5,-12
520682,1013,-127.5,-12
521196,1014,-127.5,-12
521710,1015,-128.5,-12
522224,1016,-127.5,-12
522738,1017,-127.5,-12
523252,1018,-128.5,-12
523766,1019,-127.5,-12
524280,1020,-128.5,-12
524794,1021,-128.5,-13
525308,1022,-127.5,-12
525822,1023,-128.5,-12
526336,1024,-127.5,-13
526850,1025,-127.5,-12
527364,1026,-127.5,-12
527878,1027,-127.5,-12
528392,1028,-127.5,-12
528906,1029,-127.5,-12
529420,1030,-127.5,-12
529934,1031,-128.5,-12
530448,1032,-128.5,-12
530962,1033,-127.5,-12
531476,1034,-127.5,-12
531990,1035,-127.5,-12
532504,1036,-127.5,-12
533018,1037,-128.5,-12
533532,1038,-128.5,-12
534046,1039,-127.5,-12
534560,1040,-128.5,-12
535074,1041,-127.5,-13
535588,1042,-127.5,-12
536102,1043,-127.5,-12
536616,1044,-127.5,-12
537130,1045,-128.5,-12
537644,1046,-128.5,-12
538158,1047,-127.5,-12
538672,1048,-127.5,-12
539186,1049,-127.5,-12
539700,1050,-126.5,-11
540214,1051,-127.5,-12
540728,1052,-127.5,-12
541242,1053,-128.5,-12
541756,1054,-128.5,-12
542270,1055,-127.5,-12
542784,1056,-128.5,-12
543298,1057,-129.6,-13
543812,1058,-128.5,-12
544326,1059,-127.5,-12
544840,1060,-128.5,-12
545354,1061,-127.5,-13
545868,1062,-128.5,-12
546382,1063,-128.5,-13
546896,1064,-127.5,-12
547410,1065,-127.5,-12
547924,1066,-127.5,-12
