TS,RxID,RSSI,SNR
1342487,1069,-93.2,10
1343744,1070,-93.2,10
1345001,1071,-94.3,10
1346258,1072,-94.3,10
1347515,1073,-93.2,10
1348772,1074,-93.2,10
1350029,1075,-93.2,10
1351286,1076,-93.2,10
1352543,1077,-93.2,9
1353800,1078,-94.3,10
1355057,1079,-93.2,10
1356314,1080,-93.2,10
1357571,1081,-93.2,10
1358828,1082,-93.2,10
1360085,1083,-93.2,9
1361342,1084,-93.2,10
1362599,1085,-93.2,10
1363856,1086,-93.2,10
1365113,1087,-93.2,10
1366370,1088,-93.2,10
1367627,1089,-93.2,10
1368884,1090,-93.2,10
1370141,1091,-93.2,10
1371398,1092,-93.2,10
1372655,1093,-94.3,10
1373912,1094,-94.3,10
1375169,1095,-93.2,10
1376426,1096,-93.2,10
1377683,1097,-94.3,10
1378940,1098,-93.2,10
1380197,1099,-93.2,10
1381455,1100,-93.2,10
1382712,1101,-93.2,10
1383969,1102,-93.2,10
1385226,1103,-93.2,10
1386483,1104,-93.2,10
1387740,1105,-93.2,10
1388997,1106,-93.2,10
1390254,1107,-93.2,10
1391511,1108,-93.2,10
1392768,1109,-93.2,10
1394025,1110,-93.2,10
1395282,1111,-93.2,10
1396539,1112,-93.2,10
1397796,1113,-93.2,10
1399053,1114,-93.2,10
1400310,1115,-94.3,10
1401567,1116,-93.2,10
1402824,1117,-93.2,10
1404081,1118,-93.2,10
1405338,1119,-93.2,10
1406595,1120,-93.2,10
1407852,1121,-93.2,10
1409109,1122,-93.2,10
